"Status","Name","Duration in ms","Description"
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","458",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","298",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","375",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_city_type","200",""
"passed","Testcase.author.test_authorRank_bangNew_E.TestCase_AuthorRank_BangNew_E#test_authorRank_bangNew_E_star_type","419",""
"passed","Testcase.aweme_material.test_music_search.TestCase_Music_Search#test_music_search_incr_type","453","验证音乐库遍历昨天、近3天、近7天是否有返回数据"
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","275",""
"passed","Testcase.aweme_material.test_rank_hotAweme.TestCase_Rank_HotAweme#test_rank_hotAweme_hour_big_type","363",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","230",""
"passed","Testcase.shop_brand.test_shop_search.TestCase_Shop_Search#test_shop_search_product_type","463",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","219",""
"passed","Testcase.live.test_rank_official_daily.TestCase_Rank_Official_Daily#test_official_daily_star_category","225","验证今日带货榜遍历达人一级分类是否有返回数据"
"passed","Testcase.live.test_rank_sales.TestCase_Rank_Sales#test_sales_big_category","526","验证达人带货榜日榜、周榜、月榜遍历商品一级分类是否有返回数据"
"passed","Testcase.product.test_rank_liveRank.TestCase_Rank_LiveRank#test_liveRank_big_category","165","验证实时销量榜遍历商品一级分类是否有返回数据"
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_city_type","229",""
"passed","Testcase.author.test_authorRank_bangNew_G.TestCase_AuthorRank_BangNew_G#test_authorRank_bangNew_G_star_type","343",""
"passed","Testcase.author.test_authorRank_bangNew_D.TestCase_AuthorRank_BangNew_D#test_authorRank_bangNew_D_city_type","783",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_product_type","502",""
"passed","Testcase.live.test_rank_sales.TestCase_Rank_Sales#test_sales_big_category","332","验证达人带货榜日榜、周榜、月榜遍历商品一级分类是否有返回数据"
"passed","Testcase.shop_brand.test_shop_search.TestCase_Shop_Search#test_shop_search_avg","17919",""
"passed","Testcase.live.test_rank_official.TestCase_Rank_Official#test_official_star_category","200","验证带货小时榜遍历达人一级分类是否有返回数据"
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_city_type","303",""
"passed","Testcase.shop_brand.test_brand_rank.TestCase_Brand_Rank#test_brand_rank_product_type","221",""
"passed","Testcase.live.test_live_search.TestCase_Live_Search#test_live_search_big_category","218","验证直播库近7天遍历商品一级分类是否有返回数据"
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","911",""
"passed","Testcase.aweme_material.test_poi_rank.TestCase_Poi_Rank#test_poi_rank_get_label","1374","验证抖音本地生活榜查看任意分类"
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","306",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_city_type","575",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","507",""
"passed","Testcase.product.test_product_search.TestCase_Product_Search#test_product_search_big_category","416","验证选品库遍历商品一级分类是否有返回数据"
"passed","Testcase.aweme_material.test_aweme_search.TestCase_Aweme_Search#test_aweme_search_province","15200","验证视频库按观众地区筛选，数据是否正确"
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","568",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","271",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","455",""
"passed","Testcase.author.test_authorRank_bangNew_E.TestCase_AuthorRank_BangNew_E#test_authorRank_bangNew_E_star_type","260",""
"passed","Testcase.aweme_material.test_poi_rank.TestCase_Poi_Rank#test_poi_rank_get_label","2787","验证抖音本地生活榜查看任意分类"
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","627",""
"passed","Testcase.author.test_authorRank_bangNew_D.TestCase_AuthorRank_BangNew_D#test_authorRank_bangNew_D_city_type","449",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","205",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","467",""
"passed","Testcase.aweme_material.test_rank_hotAweme.TestCase_Rank_HotAweme#test_rank_hotAweme_big_type","323",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","171",""
"passed","Testcase.author.test_authorRank_bangNew_A.TestCase_AuthorRank_BangNew_A#test_authorRank_bangNew_A_star_type","453",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","659",""
"passed","Testcase.product.test_product_search.TestCase_Product_Search#test_product_search_big_category","296","验证选品库遍历商品一级分类是否有返回数据"
"passed","Testcase.live.test_rank_official.TestCase_Rank_Official#test_official_star_category","1955","验证带货小时榜遍历达人一级分类是否有返回数据"
"passed","Testcase.live.test_rank_product.TestCase_Rank_Product#test_product_big_category","340","验证直播商品榜日榜、周榜、月榜遍历商品一级分类是否有返回数据"
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","565",""
"passed","Testcase.author.test_authorRank_bangNew_G.TestCase_AuthorRank_BangNew_G#test_authorRank_bangNew_G_star_type","396",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_city_type","405",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","184",""
"passed","Testcase.aweme_material.test_aweme_hotspot_day.TestCase_Aweme_Hotspot_day#test_hotspot_day_list_date","465","验证每日探测榜遍历所有榜点是否有返回数据"
"passed","Testcase.shop_brand.test_brand_search.TestCase_Brand_Search#test_brand_search_product_type","222",""
"passed","Testcase.live.test_live_warm.TestCase_Live_Warm#test_warm_star_category","564","验证预热视频分析近7天遍历达人一级分类是否有返回数据"
"passed","Testcase.product.test_rank_yesterdaySaleRank.TestCase_Rank_YesterdaySaleRank#test_yesterdaySaleRank_big_category","292","验证抖音销量榜日榜、周榜、月榜遍历商品一级分类返回的数据是否大于20条"
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_city_type","1044",""
"passed","Testcase.product.test_rank_yesterdayHotRank.TestCase_Rank_YesterdayHotRank#test_yesterdayHotRank_big_category","464","验证抖音热推榜日榜、周榜、月榜遍历商品一级分类返回的数据是否大于20条"
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","227",""
"passed","Testcase.product.test_rank_yesterdaySaleRank.TestCase_Rank_YesterdaySaleRank#test_yesterdaySaleRank_platform","1067","验证抖音销量榜日榜、周榜、月榜，按商品来源筛选"
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","326",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","257",""
"passed","Testcase.shop_brand.test_brand_rank.TestCase_Brand_Rank#test_brand_rank_product_type","198",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_city_type","949",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","216",""
"passed","Testcase.live.test_live_windmill.TestCase_Rank_Windmill#test_windmill_category","287","验证直播风车榜日榜、周榜、月榜遍历达人分类是否有返回数据"
"failed","Testcase.aweme_material.test_aweme_search.TestCase_Aweme_Search#test_aweme_search_province","8428","验证视频库按观众地区筛选，数据是否正确"
"passed","Testcase.aweme_material.test_poi_rank.TestCase_Poi_Rank#test_poi_rank_get_label","591","验证抖音本地生活榜查看任意分类"
"passed","Testcase.live.test_rank_product.TestCase_Rank_Product#test_product_big_category","368","验证直播商品榜日榜、周榜、月榜遍历商品一级分类是否有返回数据"
"passed","Testcase.product.test_product_search.TestCase_Product_Search#test_product_search_commission_rate","330","验证选品库昨日、7天、30天，按是否有优惠券筛选"
"passed","Testcase.product.test_rank_yesterdaySaleRank.TestCase_Rank_YesterdaySaleRank#test_yesterdaySaleRank_big_category","843","验证抖音销量榜日榜、周榜、月榜遍历商品一级分类返回的数据是否大于20条"
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","279",""
"passed","Testcase.aweme_material.test_poi_rank.TestCase_Poi_Rank#test_poi_rank_get_label","226","验证抖音本地生活榜查看任意分类"
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","1561",""
"passed","Testcase.product.test_product_search.TestCase_Product_Search#test_product_search_duration_volume","299","验证选品库昨日、7天、30天，按昨日抖音浏览量筛选"
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","564",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_city_type","362",""
"passed","Testcase.aweme_material.test_rank_hotAweme.TestCase_Rank_HotAweme#test_rank_hotAweme_hour_big_type","313",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","658",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","285",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_city_type","158",""
"passed","Testcase.aweme_material.test_aweme_product_search.TestCase_Aweme_Product_Search#test_aweme_product_search_hour_ranges","662","验证带货视频库按发布时段筛选，数据是否正确"
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","155",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","250",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_city_type","265",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","187",""
"passed","Testcase.aweme_material.test_poi_rank.TestCase_Poi_Rank#test_poi_rank_get_label","2698","验证抖音本地生活榜查看任意分类"
"passed","Testcase.aweme_material.test_rank_promotionAweme.TestCase_Rank_PromotionAweme#test_rank_promotionAweme_big_type","694",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","335",""
"passed","Testcase.author.test_authorRank_bangNew_D.TestCase_AuthorRank_BangNew_D#test_authorRank_bangNew_D_city_type","533",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","191",""
"passed","Testcase.product.test_rank_yesterdaySaleRank.TestCase_Rank_YesterdaySaleRank#test_yesterdaySaleRank_big_category","501","验证抖音销量榜日榜、周榜、月榜遍历商品一级分类返回的数据是否大于20条"
"passed","Testcase.product.test_product_search.TestCase_Product_Search#test_product_search_sort","474","验证选品库昨日、7天、30天按分类升序降序，排序结果是否正确"
"passed","Testcase.author.test_authorRank_bangNew_A.TestCase_AuthorRank_BangNew_A#test_authorRank_bangNew_A_star_type","560",""
"passed","Testcase.shop_brand.test_rank_specialtyToday.TestCase_Rank_SpecialtyToday#test_rank_specialtyToday_product_type","506",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","172",""
"passed","Testcase.aweme_material.test_rank_promotionAweme.TestCase_Rank_PromotionAweme#test_rank_promotionAweme_big_type","452",""
"passed","Testcase.aweme_material.test_poi_rank.TestCase_Poi_Rank#test_poi_rank_get_label","1467","验证抖音本地生活榜查看任意分类"
"passed","Testcase.shop_brand.test_brand_rank.TestCase_Brand_Rank#test_brand_rank_product_type","186",""
"passed","Testcase.live.test_live_windmill.TestCase_Rank_Windmill#test_windmill_category","746","验证直播风车榜日榜、周榜、月榜遍历达人分类是否有返回数据"
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","734",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","817",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","622",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","188",""
"passed","Testcase.live.test_live_windmill.TestCase_Rank_Windmill#test_windmill_category","327","验证直播风车榜日榜、周榜、月榜遍历达人分类是否有返回数据"
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","209",""
"passed","Testcase.author.test_authorRank_bangNew_A.TestCase_AuthorRank_BangNew_A#test_authorRank_bangNew_A_star_type","417",""
"passed","Testcase.live.test_rank_soundbyte.TestCase_Rank_Soundbyte#test_soundbyte_star_category","324","验证抖音官方小时榜遍历达人一级分类是否有返回数据"
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","526",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","170",""
"passed","Testcase.product.test_rank_yesterdaySaleRank.TestCase_Rank_YesterdaySaleRank#test_yesterdaySaleRank_big_category","472","验证抖音销量榜日榜、周榜、月榜遍历商品一级分类返回的数据是否大于20条"
"passed","Testcase.aweme_material.test_rank_promotionAweme.TestCase_Rank_PromotionAweme#test_rank_promotionAweme_sort","311",""
"passed","Testcase.aweme_material.test_rank_hotAweme.TestCase_Rank_HotAweme#test_rank_hotAweme_hour_big_type","445",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","170",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","241",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_city_type","243",""
"passed","Testcase.aweme_material.test_aweme_hotspot_hour.TestCase_Aweme_Hotspot_Hour#test_hotspot_publish_time","809","验证小时探测榜按视频发布时间筛选是否有返回数据"
"passed","Testcase.shop_brand.test_shop_search.TestCase_Shop_Search#test_shop_search_avg","17843",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","329",""
"passed","Testcase.shop_brand.test_rank_specialtyToday.TestCase_Rank_SpecialtyToday#test_rank_specialtyToday_product_type","309",""
"passed","Testcase.author.test_authorRank_bangNew_A.TestCase_AuthorRank_BangNew_A#test_authorRank_bangNew_A_star_type","663",""
"passed","Testcase.product.test_rank_yesterdaySaleRank.TestCase_Rank_YesterdaySaleRank#test_yesterdaySaleRank_platform","300","验证抖音销量榜日榜、周榜、月榜，按商品来源筛选"
"passed","Testcase.product.test_rank_yesterdayHotRank.TestCase_Rank_YesterdayHotRank#test_yesterdayHotRank_big_category","437","验证抖音热推榜日榜、周榜、月榜遍历商品一级分类返回的数据是否大于20条"
"passed","Testcase.aweme_material.test_aweme_product_search.TestCase_Aweme_Product_Search#test_aweme_product_search_star_category","694","验证带货视频库遍历达人一级分类是否有返回数据"
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","237",""
"passed","Testcase.author.test_mcn_rank.TestCase_Mcn_Rank#test_mcn_rank_date_sort","648",""
"passed","Testcase.aweme_material.test_rank_hotAweme.TestCase_Rank_HotAweme#test_rank_hotAweme_big_type","731",""
"passed","Testcase.author.test_mcn_rank.TestCase_Mcn_Rank#test_mcn_rank_date_sort","1094",""
"passed","Testcase.live.test_rank_product.TestCase_Rank_Product#test_product_big_category","225","验证直播商品榜日榜、周榜、月榜遍历商品一级分类是否有返回数据"
"passed","Testcase.product.test_product_search.TestCase_Product_Search#test_product_search_sort_duration_product_rate","254","验证选品库昨日、7天、30天按转化率排序是否正确"
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","183",""
"passed","Testcase.shop_brand.test_shop_search.TestCase_Shop_Search#test_shop_search_avg","15685",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","316",""
"passed","Testcase.product.test_rank_liveRank.TestCase_Rank_LiveRank#test_liveRank_commission_rate","373","验证实时销量榜按佣金比例筛选"
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","566",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_city_type","179",""
"passed","Testcase.author.test_authorRank_bangNew_A.TestCase_AuthorRank_BangNew_A#test_authorRank_bangNew_A_star_type","782",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","189",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","399",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","348",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","668",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","194",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","466",""
"failed","Testcase.aweme_material.test_aweme_search.TestCase_Aweme_Search#test_aweme_search_province","9807","验证视频库按观众地区筛选，数据是否正确"
"passed","Testcase.author.test_authorRank_bangNew_A.TestCase_AuthorRank_BangNew_A#test_authorRank_bangNew_A_star_type","571",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","437",""
"passed","Testcase.live.test_live_windmill.TestCase_Rank_Windmill#test_windmill_category","413","验证直播风车榜日榜、周榜、月榜遍历达人分类是否有返回数据"
"passed","Testcase.aweme_material.test_poi_rank.TestCase_Poi_Rank#test_poi_rank_get_label","1591","验证抖音本地生活榜查看任意分类"
"passed","Testcase.mine.test_authorMine.TestCase_AuthorMine#test_authorMine_list","383","验证添加达人，达人收藏列表是否正确显示"
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","167",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","322",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_city_type","160",""
"passed","Testcase.live.test_rank_product.TestCase_Rank_Product#test_product_big_category","876","验证直播商品榜日榜、周榜、月榜遍历商品一级分类是否有返回数据"
"passed","Testcase.product.test_rank_yesterdayHotRank.TestCase_Rank_YesterdayHotRank#test_yesterdayHotRank_author_number","217","验证抖音热推榜单是否按昨日达人带货排序"
"passed","Testcase.aweme_material.test_aweme_search.TestCase_Aweme_Search#test_aweme_search_province","13331","验证视频库按观众地区筛选，数据是否正确"
"passed","Testcase.aweme_material.test_aweme_product_search.TestCase_Aweme_Product_Search#test_aweme_product_search_digg","1008","验证带货视频库按商品预估销售额筛选，数据是否正确"
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","182",""
"passed","Testcase.author.test_authorRank_bangNew_D.TestCase_AuthorRank_BangNew_D#test_authorRank_bangNew_D_city_type","680",""
"passed","Testcase.aweme_material.test_poi_rank.TestCase_Poi_Rank#test_poi_rank_get_label","279","验证抖音本地生活榜查看任意分类"
"failed","Testcase.live.test_rank_official.TestCase_Rank_Official#test_official_star_category","165","验证带货小时榜遍历达人一级分类是否有返回数据"
"passed","Testcase.aweme_material.test_poi_rank.TestCase_Poi_Rank#test_poi_rank_get_label","1302","验证抖音本地生活榜查看任意分类"
"passed","Testcase.aweme_material.test_aweme_product_search.TestCase_Aweme_Product_Search#test_aweme_product_search_durations","654","验证带货视频库按视频时长筛选，数据是否正确"
"passed","Testcase.aweme_material.test_rank_hotAweme.TestCase_Rank_HotAweme#test_rank_hotAweme_big_type","890",""
"passed","Testcase.aweme_material.test_poi_rank.TestCase_Poi_Rank#test_poi_rank_get_label","535","验证抖音本地生活榜查看任意分类"
"passed","Testcase.aweme_material.test_poi_rank.TestCase_Poi_Rank#test_poi_rank_get_label","345","验证抖音本地生活榜查看任意分类"
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","192",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_city_type","194",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","945",""
"passed","Testcase.live.test_live_windmill.TestCase_Rank_Windmill#test_windmill_category","329","验证直播风车榜日榜、周榜、月榜遍历达人分类是否有返回数据"
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","184",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","332",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","215",""
"passed","Testcase.aweme_material.test_rank_hotAweme.TestCase_Rank_HotAweme#test_rank_hotAweme_big_type","345",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_city_type","201",""
"passed","Testcase.shop_brand.test_rank_specialtyToday.TestCase_Rank_SpecialtyToday#test_rank_specialtyToday_product_type","293",""
"passed","Testcase.shop_brand.test_shop_search.TestCase_Shop_Search#test_shop_search_avg","17011",""
"passed","Testcase.author.test_authorRank_bangNew_D.TestCase_AuthorRank_BangNew_D#test_authorRank_bangNew_D_city_type","480",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_product_type","364",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_commerce","698",""
"passed","Testcase.product.test_product_search.TestCase_Product_Search#test_product_search_big_category","263","验证选品库遍历商品一级分类是否有返回数据"
"passed","Testcase.author.test_authorRank_bangNew_A.TestCase_AuthorRank_BangNew_A#test_authorRank_bangNew_A_star_type","401",""
"passed","Testcase.aweme_material.test_aweme_product_search.TestCase_Aweme_Product_Search#test_aweme_product_big_category","586","验证带货视频库遍历商品一级分类是否有返回数据"
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_is_live","1252",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_product_type","316",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","489",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","822",""
"passed","Testcase.product.test_rank_liveRank.TestCase_Rank_LiveRank#test_liveRank_big_category","196","验证实时销量榜遍历商品一级分类是否有返回数据"
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","398",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","362",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","741",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_city_type","225",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","251",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","407",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","1195",""
"passed","Testcase.aweme_material.test_aweme_product_search.TestCase_Aweme_Product_Search#test_aweme_product_big_category","564","验证带货视频库遍历商品一级分类是否有返回数据"
"passed","Testcase.author.test_authorRank_bangNew_D.TestCase_AuthorRank_BangNew_D#test_authorRank_bangNew_D_city_type","325",""
"passed","Testcase.live.test_rank_product.TestCase_Rank_Product#test_product_big_category","281","验证直播商品榜日榜、周榜、月榜遍历商品一级分类是否有返回数据"
"passed","Testcase.shop_brand.test_brand_search.TestCase_Brand_Search#test_brand_search_product_type","182",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","161",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","1023",""
"passed","Testcase.shop_brand.test_rank_specialtyToday.TestCase_Rank_SpecialtyToday#test_rank_specialtyToday_product_type","199",""
"passed","Testcase.product.test_product_search.TestCase_Product_Search#test_product_search_big_category","464","验证选品库遍历商品一级分类是否有返回数据"
"passed","Testcase.shop_brand.test_shop_search.TestCase_Shop_Search#test_shop_search_sort","218",""
"passed","Testcase.shop_brand.test_brand_rank.TestCase_Brand_Rank#test_brand_rank_sort","166",""
"passed","Testcase.live.test_rank_official_daily.TestCase_Rank_Official_Daily#test_official_daily_big_category","548","验证今日带货榜遍历商品一级分类是否有返回数据"
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","263",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_sort","547",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","167",""
"passed","Testcase.author.test_authorRank_bangNew_E.TestCase_AuthorRank_BangNew_E#test_authorRank_bangNew_E_star_type","401",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","213",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_city_type","689",""
"passed","Testcase.live.test_rank_official_daily.TestCase_Rank_Official_Daily#test_official_daily_star_category","334","验证今日带货榜遍历达人一级分类是否有返回数据"
"passed","Testcase.live.test_rank_official.TestCase_Rank_Official#test_official_timestamp","391","验证带货小时榜遍历所有的小时榜点是否有返回数据"
"passed","Testcase.aweme_material.test_aweme_product_search.TestCase_Aweme_Product_Search#test_aweme_product_big_category","606","验证带货视频库遍历商品一级分类是否有返回数据"
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","257",""
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","248",""
"passed","Testcase.live.test_rank_sales.TestCase_Rank_Sales#test_sales_big_category","340","验证达人带货榜日榜、周榜、月榜遍历商品一级分类是否有返回数据"
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_city_type","291",""
"passed","Testcase.live.test_live_warm.TestCase_Live_Warm#test_warm_star_category","840","验证预热视频分析近7天遍历达人一级分类是否有返回数据"
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_star_product_category","830",""
"passed","Testcase.aweme_material.test_aweme_search.TestCase_Aweme_Search#test_aweme_search_star_category","601","验证视频库遍历达人一级分类是否有返回数据"
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","303",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_city_type","301",""
"passed","Testcase.author.test_authorRank_bangNew_A.TestCase_AuthorRank_BangNew_A#test_authorRank_bangNew_A_star_type","320",""
"passed","Testcase.product.test_product_search.TestCase_Product_Search#test_product_search_duration_volume","350","验证选品库昨日、7天、30天，按昨日抖音浏览量筛选"
"passed","Testcase.live.test_live_search.TestCase_Live_Search#test_live_search_star_category","374","验证直播库遍历达人一级分类是否有返回数据"
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","245",""
"passed","Testcase.author.test_author_search.TestCase_Author_Search#test_author_search_city_type","1383",""
"passed","Testcase.product.test_rank_yesterdaySaleRank.TestCase_Rank_YesterdaySaleRank#test_yesterdaySaleRank_platform","285","验证抖音销量榜日榜、周榜、月榜，按商品来源筛选"
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","215",""
"passed","Testcase.live.test_rank_sales.TestCase_Rank_Sales#test_sales_big_category","234","验证达人带货榜日榜、周榜、月榜遍历商品一级分类是否有返回数据"
"passed","Testcase.author.test_author_rank_fans.TestCase_Author_Rank_Fans#test_author_rank_is_city","181",""
"passed","Testcase.aweme_material.test_rank_hotAweme.TestCase_Rank_HotAweme#test_rank_hotAweme_hour_big_type","703",""
